(-4.991347487976462, -4.377916136379389)
(-5.007346033147346, 1.6877211499292022)
(-5.083550728220212, -0.6811312550945905)
(-4.955382576442965, -4.881892657149852)
(-4.939244165083993, -5.7013659460979955)
(-5.005295959570771, -4.128581837655702)
(-4.9396368962802075, -3.706210496164773)
(-5.057552268157812, -1.2268505494205897)
(-5.078992825921192, 2.701635104273663)
(-5.042848806383737, -4.628623362451866)
(-4.94864766442027, -2.4622898035189946)
(-5.063638158700392, 2.210449362242489)
(-4.982562809456518, -0.1973688403250602)
(-5.064152566850039, -1.5953579055405536)
(-4.933562673184901, 2.7128184177389265)
(-5.031245241477909, -5.9418808505187215)
(-5.07611710234171, -0.20920670965226762)
(-4.987593049306623, 0.746387068991937)
(-5.039232406114539, 2.9822866109403243)
(-3.9466953350795335, -5.925770503213249)
(-2.875755746179558, -6.069095813231588)
(4.91315361107498, -6.0208386667779)
(-3.5940668544143155, -6.044657587076687)
(-3.293304465030498, -5.954995357448344)
(2.530500320983908, -6.0767607842720235)
(-3.359834711513251, -5.966447964274963)
(6.141849531191898, -6.007505520559679)
(1.6631361937455056, -5.900811715852277)
(2.971370028917672, -6.040396874197476)
(6.46274462160855, -6.046648260694827)
(-0.8544663773571957, -6.073168953325372)
(-3.7315995116163996, -5.933019821097772)
(4.770452916544867, -5.933916443007346)
(-4.334098230847945, -5.90401518037869)
(-3.8753783630609635, -5.9972561860292375)
(-4.674940027907239, -6.086676112979181)
(1.1598927752519765, -5.974215935141933)
(0.6612662319199298, -6.047443239323544)
(0.11101186914854111, -6.007151270040108)
(2.257071080999445, -5.974448242988434)
(1.6840968709957629, -6.025313965101381)
(3.973476375247335, -5.944012413986155)
(-2.190876325510897, -6.019446542991876)
(4.681422449950119, -5.9178675453509015)
(-2.9992019839429265, -5.953645969874705)
(-3.370496182559815, -5.985914663538534)
(3.641851267079801, -6.089014577198763)
(-2.103759243614413, -6.0788876118108695)
(-1.0913879027130013, -5.997740920097629)
(4.8385248753995, -6.040841952155203)
(1.507367041654362, -5.900953558993256)
(-2.900815413490979, -6.091661253170763)
(6.018089499923867, -6.033019007399035)
(-0.11146626147776573, -5.989093971177959)
(-4.686217635581372, -5.97922589164862)
(4.73851720800252, -5.940856717986016)
(-2.379531779872503, -6.0024387951116145)
(-0.16670377682194726, -5.983736600761829)
(-4.23595701500609, -5.9533935005588)
(-3.5350461648734974, -6.048666022235247)
(1.1177081290385118, -5.9674531964974085)
(-4.794022788262112, -5.929612255474603)
(0.30935533217018474, -5.939523959444108)
(4.949126547220779, -6.008102875689361)
(-4.436055663364745, -6.0915226242150515)
(-1.520110692283481, -5.9110245804084505)
(-0.09040085205272774, -5.945431969024096)
(3.7643740547983846, -5.964919419291837)
(6.90091711535289, -5.936366731464271)
(5.57873516946268, -5.991173471722907)
(1.8283676493222147, -6.06632213116852)
(6.733926683022936, -5.9580999151520615)
(1.0270701009094285, -5.956531679162379)
(0.27703731503388873, -6.075504273248139)
(-4.503538535315068, -5.928201184284001)
(6.8494894443600085, -6.006295406668821)
(4.135310466595868, -5.9841561508441625)
(1.526041719926436, -6.074244860250574)
(-0.5030173724208309, -6.00942896567828)
(1.8841102837760584, -5.933528227894627)
(-3.306472225314416, -6.0569686181589315)
(-0.15818292383840138, -5.923168880248708)
(2.2728715922837246, -6.0210229365432815)
(-0.8835510400633986, -5.907126667654429)
(-0.6330285973214282, -6.0152637484101525)
(7.067846693222123, 4.74448732166802)
(7.091935474036588, -5.209463177607925)
(6.964592065115131, -2.581604068915306)
(7.036638479818678, 1.9857705857165815)
(6.9142992964346375, 6.7495699382268555)
(6.944162754212725, -3.8550566974901184)
(7.012609916833352, -3.7112769807690302)
(7.0601951732545745, 7.244550576689424)
(7.040555962350351, -4.59616851373862)
(7.083663311794955, 1.2771761455447503)
(6.993392511917136, 3.6213327719705948)
(6.93001268040419, -4.473349876259822)
(6.990586166846453, 4.039635409622518)
(7.070574855902427, -3.563530787338413)
(6.947458813656729, 7.434596002451821)
(6.925753134766416, -2.5700630699726617)
(7.090212048266057, 6.650932621930796)
(7.046444138360988, -2.508886733878941)
(7.0496718942226515, -5.745197781150002)
(6.944937086441058, -5.906895623668415)
(6.939771174810154, 1.0821233442013707)
(6.900314162887903, 2.7566185022093066)
(6.984321633728832, 1.6007094432956528)
(6.996864377011197, 1.848908409978229)
(7.0343809497227285, -0.675728733572944)
(6.925015186204932, -2.0825481013313327)
(7.023554276162624, -2.648973679685854)
(6.9981780528654465, 7.726434703028788)
(6.982742133695999, 6.924502030861655)
(7.068826936385205, -2.877211708741215)
(7.066039124501172, 1.7328876292748845)
(7.031130217452873, -2.9242582419162186)
(6.99153624830362, -4.015263483194085)
(7.022420127755181, 2.4341044423120195)
(7.089560145930154, 2.1616305693739992)
(7.0861735762204034, -3.4759629165455683)
(6.956687428517545, 6.465801372223272)
(6.929422572134694, 2.4598325005384716)
(7.080774053557577, 1.7556317428533603)
(7.021770492724, -2.715143374565283)
(6.981829012106985, -1.7727862919506592)
(6.927830124122256, -3.3311013733857524)
(6.990484487569043, -3.6682137361938483)
(6.964267212987799, -3.984532589655274)
(6.905647145225208, 3.5845582948420187)
(6.924034994625506, -5.557248988949002)
(7.028901782806294, 6.894782814762539)
(6.959354884068716, -5.123059819612472)
(7.089173672179874, -1.846543320682085)
(7.035891584294347, -2.320061835703374)
(7.072670644261331, 2.327416883803558)
(7.043997225337174, 3.0690582620249547)
(6.916128223729133, 5.334223549904712)
(6.9976150209676415, 5.703616146769868)
(6.994997755908165, 7.534281431189761)
(7.020565654588034, 1.8974729166110258)
(7.025876473285623, 5.785063770850682)
(6.943633596251698, 7.363730245329572)
(7.016035258213614, -3.0958437608991902)
(7.08177213027382, 0.9608493784672003)
(7.0797013094657055, 0.544400554902623)
(6.9662068889258375, 0.5475556746937302)
(7.092192532131093, -0.8747277466683343)
(6.966312042416475, 1.6395373544190814)
(7.035418419746543, 0.273475016585806)
(7.092785472801719, -3.7564118862490936)
(7.012328266330891, -1.9997038953407422)
(6.938285759013968, -5.163969844917352)
(7.059149842050118, -5.892988009803689)
(6.991554604309359, -1.690275760398353)
(7.017052714152721, 2.492030317722758)
(7.0633186972595015, -2.5068996174384814)
(7.068738843619692, 5.081966075089168)
(6.934411842398317, 7.708153543293092)
(7.053847429915113, 4.198949808623308)
(7.092512474473783, 4.162145228275945)
(6.917440610635934, 3.784104912295783)
(-4.397185362850005, 8.09271504557306)
(6.09216754469206, 8.011160798334503)
(4.244181504237583, 7.970141484669934)
(1.4232511062498308, 8.032787379598348)
(-4.480187750934192, 7.96666964747083)
(6.534942872387253, 7.994890271713151)
(-5.945242067927511, 7.945375107775812)
(0.9855711607010917, 8.020676019469768)
(-4.997467985001311, 8.054853054373996)
(-8.23557972934232, 8.097929153023525)
(0.010434128054946257, 7.963540524919491)
(-4.044427552188868, 7.996503683779368)
(1.540677339250136, 8.095417066254774)
(-4.439182036732472, 7.997851332257483)
(4.575536302269505, 7.941515952251837)
(-4.5530105712666185, 7.999163673743773)
(6.775446879385035, 7.9701446101499815)
(-3.323829009218903, 7.915794033284412)
(-8.900284740173865, 8.098593680230394)
(2.862036038529947, 8.051241185921084)
(1.159506112678308, 8.077100788678186)
(-4.486104438379378, 7.915820365344587)
(-0.4229471984976634, 8.01197995060544)
(-0.8894868084935084, 7.941925119699537)
(6.599659228420869, 8.057176775945079)
(-1.004133275741081, 7.948960348586596)
(-2.0755116421568864, 8.04172316374405)
(-4.819378465063066, 8.029904267829275)
(-5.4276221241034275, 8.011952980615096)
(-4.432725155013795, 8.00317986703071)
(-4.380119224572356, 7.9823338308619345)
(6.789158410526328, 8.028702984340663)
(-2.411436992889085, 8.036591723843884)
(-4.963646566117269, 8.092977896440894)
(-7.532048010553067, 8.092757038355957)
(-7.931026951935904, 7.901529003725356)
(-0.29915383186251354, 8.046904860048961)
(0.4487511184495663, 8.052070434953956)
(-2.6691295203251677, 7.942659940963425)
(-1.498465063509368, 8.007749439579785)
(2.0257689007107498, 8.090840722041403)
(-3.674363249537304, 7.973411623587616)
(-6.719088664552062, 7.997213206648224)
(-1.817351517834144, 8.061776069416752)
(-3.9902964910031358, 7.999165207357336)
(3.077075096222643, 7.99689873379422)
(-4.392294731675841, 8.017574296150594)
(-5.083846933772094, 7.960423224780952)
(5.899247339403962, 8.0476519471445)
(-8.853394445172619, 7.932689390639169)
(-1.411210401754854, 7.939112347115694)
(-6.941812855532204, 7.992595580143357)
(-1.2306859706669773, 7.940936154440223)
(2.7878267376918604, 7.951900005276926)
(-7.159927166319219, 7.933067051365944)
(5.783260970707984, 8.011440521318786)
(-4.925622767511426, 7.919805936832331)
(-7.140356270537158, 8.069389870981247)
(-4.789249256441755, 7.936042294961249)
(6.74893223687622, 8.081671396376338)
(5.8656057221273805, 7.944142948515019)
(-8.888274642683347, 8.002713173379265)
(4.27995172497439, 8.09151870671294)
(-8.02339809565219, 8.086678109772597)
(-5.42044828556546, 8.017666493726216)
(5.81429438952585, 7.983620357524499)
(6.107888223516657, 8.0774214409285)
(2.8191876523089814, 7.994640891023918)
(-1.8903772172828788, 7.914315018734053)
(-6.255600308817085, 7.9394682661598885)
(1.296150676968935, 8.064757479940122)
(1.424716249643085, 8.06546480930135)
(4.826046021254022, 8.089387679636216)
(4.413262727206785, 8.071542686056505)
(1.9046004970037096, 7.92461929422001)
(2.937164524562064, 7.9446057566256165)
(5.524441106141742, 8.072208919634948)
(-8.69439882203043, 7.981115204884626)
(-7.4480488320875775, 8.049270375926548)
(4.060531786570458, 8.022607677307056)
(-4.613619608005338, 8.055897130676081)
(-1.1727352469085126, 7.914746229684178)
(1.9099058976754275, 7.91454585921799)
(-7.6508072472722315, 8.073344563711169)
(-5.709222349435599, 8.082851558482602)
(5.1105685161851735, 8.097952093190793)
(0.5000193620001454, 7.92891156355628)
(-5.944494421925498, 8.040329876389283)
(-8.914904688347654, -9.244580680749745)
(-8.951747144972774, -3.814068180375255)
(-9.080629271494496, -2.8264559603699784)
(-8.943855680072097, 3.092602650189731)
(-8.994339199124841, -1.981537844397657)
(-8.935507137183814, -3.044632334853598)
(-8.962816514624658, 5.099556607845452)
(-9.010307613182276, -7.062011089335523)
(-9.006819557504807, 2.059961501666425)
(-9.087551971942322, -9.022609619873913)
(-8.95746658770827, 6.29341771759853)
(-8.989791696382278, -4.095341353367952)
(-9.043638290656007, -1.1561621333673653)
(-9.081174491335489, 7.340288354957547)
(-9.087268861445006, 2.253320104492113)
(-8.96389319952406, -5.9337297990163425)
(-9.009998054800798, -3.6974387573864993)
(-8.936227531963969, -2.916379628743643)
(-9.02260652242423, 2.414849600636094)
(-9.06848698450336, -1.2579566310874633)
(-9.038832171517722, -1.8568921045636468)
(-8.960749758548966, -7.41781830505225)
(-9.006788853290171, -6.78971641158032)
(-9.028147404471206, -1.9619587968444137)
(-9.020841590675698, 0.7091944347898131)
(-8.903346204526368, 1.9667081252365186)
(-8.909299985281482, -9.420925261217096)
(-9.064533068036061, -2.967659351632519)
(-9.043571331628286, -4.405901080495608)
(-8.99279612085709, -8.258913089902737)
(-8.924179511349553, 1.3882087590126986)
(-8.954429254649124, 4.063626273983264)
(-8.978492287331205, -8.584021254599163)
(-9.04917706974912, -1.7589212264858567)
(-9.059418148732759, -0.3811771899058414)
(-9.076406020071293, -0.2964098473872241)
(-8.917055846853156, -5.450933517392661)
(-9.05058727556299, -9.133600380249772)
(-9.028603071892329, -6.9020979251511125)
(-8.951906202649795, -5.612252413341679)
(-9.077681533549153, -8.951251585728857)
(-8.980134139493563, 7.6391481653564774)
(-8.903668336809497, -0.2776531558543667)
(-8.934343876257918, 1.5364187510449483)
(-9.00643693309908, -4.469146862801658)
(-9.017088466027497, 7.2754809796931)
(-8.991499473684977, -6.589400646895729)
(-9.029078504559745, 4.498543650256131)
(-9.052924426499107, -1.4961330822221939)
(-9.080184187340409, -2.127446451759041)
(-8.961326183243722, -0.2414153899240148)
(-8.95227617103275, -0.9827015759726656)
(-9.031492455311726, -0.93048619861875)
(-9.022501543433787, 4.543512527011384)
(-8.95122695717773, 2.426221084880959)
(-8.926420838790504, -5.970090226460942)
(-9.080986346535997, -6.463964930931833)
(-8.951150782613762, 4.788702788229621)
(-8.962893764598093, -6.251379605865141)
(-9.054980333309015, -1.5007729784884276)
(-8.95491655179561, -4.376623644478723)
(-9.061187825121547, -8.435118624121682)
(-8.940257971254125, 2.3253264886375327)
(-8.972049958663028, -3.002543025932802)
(-9.006760520481802, 0.7834155119802677)
(-8.986058856901586, -0.7421436723298154)
(-9.087698138331382, -7.032069803666707)
(-9.037125572916551, -7.399822219009133)
(-9.055703013088612, -3.998036821048932)
(-9.078089910135146, -2.6959445481252917)
(-9.019177518262177, 2.25624999228269)
(-8.928940004384367, 0.4240559132678783)
(-9.072096600493339, 3.6439816825024014)
(-8.992587900787067, 2.706685626764351)
(-8.953330732768187, 0.39013506860501224)
(-9.077807894803014, -8.559646449396395)
(-8.929649720558679, 6.336821670584971)
(-8.913984174308622, -2.650146937413065)
(-9.04597301857367, -4.49118124980219)
(-8.925076335159634, -4.551129357491814)
(-8.993971002907896, 7.12072332417171)
(-9.089923826965663, 7.742335702752069)
(-9.018873645804703, 7.683917833549)
(-9.015308508361578, 3.4130826165757586)
(-9.040320783123855, 2.382082298236659)
(-8.946759568090036, -0.4358087001122186)
(-8.937787113707046, 6.508500730266544)
(-8.95644493393144, -7.722448091672895)
(-9.002127030337107, -7.26733071297813)
(-9.042451137111785, 6.893468211482098)
(-9.078976567413749, -6.8047431391313555)
(-9.069858872912803, 1.8301222326133484)
(-8.910210380077322, -4.536216551682857)
(-8.923068966284767, -6.201643808052443)
(-8.993150250468737, 3.771117657683913)
(-8.95015769478995, -1.4287918823106782)
(-9.064175815284246, 4.498703988945675)
(-9.086404884742366, 7.556953202697795)
(-8.932831935447016, -6.857469987819376)
(-9.082490956093599, -5.648323382143194)
(0.2811529619404354, -10.022340215883906)
(5.555635531713962, -10.014158809788478)
(-0.532707765582126, -9.963759446286431)
(2.3142888138170292, -10.058055224963415)
(1.9007622370835495, -9.990428230819239)
(-3.6511234774123933, -9.958733422291562)
(-0.048383086958025956, -9.937235219460149)
(-1.7639727609028064, -9.956509501990604)
(-4.221141646043222, -10.035529834214598)
(-8.5214933865895, -9.922821266755014)
(-5.376192760688959, -9.975913306066218)
(-2.2443477255914193, -9.987977696753303)
(9.509731279319158, -10.02451984013806)
(8.509260863892045, -10.093915605912867)
(-0.6843475177207967, -10.077196805931747)
(2.589444933720358, -10.000681150591513)
(-4.963358763285218, -10.092254911007299)
(-5.449559470199859, -10.013388737222698)
(-6.880044782405178, -9.960569432248601)
(-3.911368090975632, -10.037519482798334)
(-4.739239213181079, -9.960888966366571)
(9.825872352649537, -10.03096085416464)
(-1.3334605085758735, -10.006358247307963)
(2.972828726259582, -10.041603348327039)
(1.0456149509502506, -10.09909771167757)
(10.774772168351337, -10.096589188629872)
(-4.113210856511177, -9.906623893786676)
(10.731767141534249, -10.030522009071273)
(3.92941544557538, -10.081138306340714)
(5.894543429752341, -9.916325280861905)
(7.841218253950508, -10.062413824206457)
(-5.243918891105724, -9.900158656073293)
(3.0989873458398716, -9.935279242441267)
(-3.4774794646326814, -10.020633540046763)
(1.973877170999451, -9.921378358917506)
(-6.820246287470917, -9.996084488892391)
(-4.377623352122162, -10.048831528545463)
(1.169123841596905, -10.010462173438603)
(-5.195019925861322, -9.975525886932283)
(5.9340450630989015, -10.069938298713545)
(-4.911450046033247, -9.929932506793037)
(-6.998464309977791, -9.915797148628123)
(2.2090724811355855, -10.053021008832223)
(-5.416752204330065, -10.057998374379915)
(4.359368289543944, -10.09849501141363)
(-6.010787129659515, -10.088239893558287)
(1.9515749898534498, -10.048410066664218)
(-5.493279828372089, -10.022541722164332)
(-2.7040685059468403, -10.092908665911462)
(0.6462217080299961, -9.99182106146655)
(5.44494419830834, -10.031625642806413)
(9.711280840177611, -9.974273035219612)
(-1.106884709390485, -10.073189251860885)
(5.047092942608664, -10.025786120229872)
(-3.212390405178308, -10.031308533905063)
(0.349893751519307, -10.063691716866487)
(-5.474032057955035, -9.959697447562924)
(1.886761174001883, -10.076537744022009)
(1.4463451899765438, -9.923811004896844)
(-6.078601885657989, -9.962676119744414)
(-1.741138712977925, -10.058188424374757)
(10.467334878603644, -9.902570467536082)
(-4.182666396328206, -9.99525710080987)
(-8.485280025090773, -9.901338663184632)
(-8.801455407658292, -9.952212776236083)
(4.537674594490321, -10.077958751105855)
(5.5429858046187555, -9.919316783719879)
(8.349051746388668, -10.04661133411463)
(10.976502972004965, -9.986101470987458)
(-0.28258081332433704, -10.01786769574478)
(0.5785305418492488, -10.045885547108247)
(-2.087528143053671, -10.066065260900185)
(-3.6428312518644503, -10.074557964569227)
(-1.0487147233869898, -10.013757639757944)
(-5.372648765608117, -9.91016634479852)
(-1.0628115230018231, -10.078352654773477)
(-8.849447630928648, -10.032405952457967)
(-0.4573394363635188, -10.059042334265158)
(-7.275023112461586, -10.055182792045683)
(-8.954517053047043, -10.032683892620105)
(-7.198866145801819, -10.082512958453377)
(-1.6630322867366978, -9.962158094747886)
(10.073263476546618, -9.954096911818846)
(6.773297277248673, -10.037532904923882)
(-3.032846334710653, -10.075060783710752)
(4.011570735059411, -10.082331593230002)
(4.420564443525951, -9.946331285477699)
(4.979706592307526, -10.031864539024781)
(-5.18264923878005, -10.083861484287263)
(7.332107308227364, -9.901938158334765)
(-2.2041665818483134, -9.944812258451838)
(-1.9038796595593812, -10.00197785608367)
(6.962045709879398, -10.02322866193375)
(0.8381425530471045, -9.991456481819373)
(-8.70107305482735, -9.900001850970494)
(3.0967731155087055, -9.959752714515636)
(5.718590093916358, -9.984214813608105)
(1.4959644878317064, -9.949464804740137)
(7.563938001919805, -9.995873314742841)
(0.7312262808071548, -10.016549363259347)
(0.11122623178243529, -10.028607786255256)
(-7.051940170134437, -10.064998994843675)
(-0.9927061669934414, -10.07125455535124)
(1.9858751867855524, -9.99063127169067)
(5.837674429580721, -9.984027621629643)
(9.247869033152302, -10.09312297260251)
(-1.0419460737254518, -9.992992495110235)
(8.742805357231465, -10.09185921373106)
(-8.98560126353145, -9.911314562032063)
(7.156202552155552, -9.928251737030669)
(-1.9727534777682685, -10.082914877953995)
(0.9793526283572654, 1.2450580012903956)
(1.0672465949049177, 0.1979561595186783)
(0.9669740569822686, 0.5445781284807631)
(0.9971501849151304, 1.0627568589782612)
(0.9451333705636537, 1.5414888682991972)
(0.914824512891553, 1.7538995472747048)
(0.9821751378602307, 0.8331442080662079)
(1.0070154173058528, 0.8156802497755034)
(0.9294687984974747, 1.9869922833737417)
(0.9074882743855516, 0.35802126801309475)
(0.909975934117731, 1.472433570051264)
(0.5349995513533949, 2.0286916692998713)
(-0.03503093242164734, 2.0746483283534416)
(-1.4460608412752647, 1.9980973739211154)
(-1.4364132362761675, 1.953414944627042)
(-2.983069978346277, 1.9883149006208787)
(0.7652402346722029, 2.0238801478040056)
(-0.44096245486319363, 2.028247990041529)
(-2.2859052959260304, 2.0965247954235617)
(-1.4799918220918773, 1.9714446498081175)
(-2.2546934969864805, 2.0782746420599345)
(0.569919322085636, 2.027933873552825)
(-0.3796574261699477, 2.091914180027959)
(0.9839537877785958, 2.0601001100037446)
(-1.044713031043036, 2.0299404880944065)
(0.45232802000675854, 1.9616459878248742)
(-1.5285757158789663, 1.9572307245706893)
(-0.3123540755648837, 1.9014089362563853)
(-1.648007837970598, 2.0373762058273104)
(-0.8695516268424246, 2.048507435160239)
(-0.7177647556581048, 1.9442617426659465)
(-0.19642749649802882, 1.918460808047969)
(-1.9469394739053119, 1.994222056551306)
(-3.0014705538531508, 1.4127500711385874)
(-3.0699609049553533, -0.5708825296461439)
(-2.9298597123513193, -1.6445490035643706)
(-3.0587714845600122, 1.2575684159586586)
(-2.9718573739742253, 0.32277340698663615)
(-2.971603359679228, -3.6189449116889745)
(-3.0395712868761002, -3.9524388297451987)
(-2.9103387822551468, -3.1701515354345826)
(-2.9876384944872383, 1.4787928597655897)
(-3.035554838520421, 0.502650576060157)
(-3.091520517727919, 0.02622380709309713)
(-2.9890934015333537, -2.578402258392317)
(-2.911302435100582, -3.733591747851027)
(-2.9341941046359667, -3.33540595665968)
(-2.902706298593185, -3.28614370123708)
(-2.936435758191869, -0.7507558327193351)
(-2.9502518715844084, -2.7208173270320257)
(-3.0771628825543806, -3.4174629091637287)
(-3.061744373678709, 1.7271303895324168)
(-2.961780529200461, -0.8940197485101629)
(-3.0437551794420195, 1.735370391874362)
(-2.951882790400621, -2.7374796413594886)
(-2.92725966197039, 1.7978302629457925)
(-3.044330978874469, -0.9432092366650542)
(-3.0207312864528233, -0.1411276121216396)
(-2.9479851201564387, -1.0843525248795043)
(-2.9693767238624384, -2.353731253234544)
(-2.9560466677157904, 1.2287466597261663)
(-3.0251477936730464, -3.6788508251163177)
(-3.0022864897528665, -2.9602401052754654)
(-3.0803372353755663, 0.2313438427388732)
(-2.944439620650153, 1.8675781059099066)
(-3.078647140855274, -3.900160853489578)
(-2.2257322840464218, -3.908673079014881)
(1.1799497373848755, -3.979533131545667)
(1.111020114858504, -4.047773223389874)
(-0.448040651640194, -3.9324178986045473)
(0.9118456722177486, -3.9400616127370163)
(1.474590189070451, -3.9816704114346804)
(0.6026047014399483, -3.990795921404836)
(-0.23658969338900349, -4.055417227443267)
(-2.7582816489412565, -4.014211274865376)
(1.1562547561313963, -4.000527735465205)
(0.6640675887723395, -3.919791963000426)
(-0.0036032586624346052, -3.939657764122928)
(0.2063444681633113, -4.091952885704243)
(-1.4538388821946997, -4.07810104307055)
(-1.627840908511371, -4.091829207661384)
(2.7756859486746706, -4.018834466282792)
(-1.5702732278319722, -4.05583515187541)
